0.10391155058994755 0.5510221494467843 0.46556114880256183 0.08801736323391252 
0.5938756437607674 0.4709331317829227 0.8540998076269525 0.6225064205105739 
0.3421912146078755 0.6699674539318727 0.07461119196381832 0.6375992389706807 
0.9340414953886398 0.09761449964579211 0.309529085039126 0.5136098252828774 
0.4399990745661426 0.5863253525858414 0.3474049929870645 0.1990436497020523 
0.20033269445084734 0.2083610440243816 0.6303504479952186 0.6181945610169971 
0.9133154326030368 0.753197044717562 0.552585895751429 0.5353255315695545 
0.5802876493522207 0.2465119149293865 0.564113909373984 0.08452728512267255 
0.38772188251204875 0.9372616145005584 0.788324138733717 0.5317477743528447 
0.502285884018779 0.5817766338657643 0.34898659768232565 0.93697200247093 
0.08241068373717086 0.30833890602414515 0.18662300440950208 0.8207207175332287 
0.9194280554161995 0.7330285728972823 0.9224940089293793 0.055501175345358866 
0.9314437717121148 0.06751925337664993 0.6473246244410812 0.9132541813522961 
0.41249759892100313 0.2495641310250672 0.151878841526166 0.16655614355080361 
0.9469870419023061 0.5761573100465516 0.26731276769021384 0.4913731498870788 
0.40521072082309173 0.7478812601828482 0.9363971505886237 0.07153797169803783 
0.05007751564644303 0.628572194340285 0.7024384972908101 0.9257453010925587 
0.9222225265211255 0.19799189900127662 0.7641164558438573 0.405942263852982 
0.9359280290583725 0.44092432168771634 0.4847119698636637 0.08348654998081073 
0.9045561676131042 0.6210062479891646 0.7543657754718467 0.6417545311288247 
0.6928269410297309 0.06162186183702717 0.38578154070478465 0.91980051186743 
0.6826860280250732 0.7755612037320703 0.0939378274131451 0.68273847174507 
0.1074700814393248 0.770866342257687 0.31147572587100186 0.5219095492265511 
0.06186863264639353 0.09696812561952733 0.8972007250418352 0.38895077904055514 
0.23379841293495157 0.35123972570969986 0.7983191021715383 0.21430019384369237 
0.6791746645090163 0.28667734773798725 0.2098217030846803 0.5590677109897357 
0.6263226876273915 0.8209981861589837 0.7481670342653749 0.9389618430099802 
0.427209947789851 0.20911711800018995 0.6183398451054961 0.7755261361028013 
0.621955651099296 0.5305875677489574 0.4929008598893348 0.4895601748798037 
0.7560540210180228 0.6379140492278282 0.06498365535898581 0.251544119434086 
0.10753357044657941 0.8306264238663811 0.22269539010789718 0.12266199968803643 
0.05968249647596757 0.22080063164157093 0.07738505940612245 0.4095577083326556 
0.18630615822506702 0.2027412231145831 0.894890047588322 0.8195209046280741 
0.34421038427939055 0.7480362877060149 0.5843293167011719 0.21758220742486023 
0.7889414720038658 0.9061207451974128 0.9380859778427054 0.39580150153613175 
0.8248120183983774 0.053963137341610956 0.34139380375288625 0.1825594361414603 
0.050085387509452295 0.8278643018072098 0.816432012891631 0.23649926319642606 
0.49628495935194317 0.20005112173340805 0.7760534125877057 0.43294090991713186 
0.812577431628775 0.9192656896910416 0.5012858603269236 0.2738060563390006 
0.49129417110281975 0.9081387748157277 0.4572781684712811 0.7392583069917373 
0.732621117148338 0.5550570082758548 0.2033044174387701 0.8149418832388742 
